image_path,bbox,class_id,class_name,width,height
/mnt/MCP/Deepface/data/expression/train/image/09705.jpg,"[55, 55, 127, 154]",2,Disgust,208,313
/mnt/MCP/Deepface/data/expression/train/image/08923.jpg,"[170, 154, 380, 426]",2,Disgust,547,820
/mnt/MCP/Deepface/data/expression/train/image/09661.jpg,"[58, 46, 115, 113]",2,Disgust,158,237
/mnt/MCP/Deepface/data/expression/train/image/08847.jpg,"[72, 56, 130, 138]",5,Anger,199,298
/mnt/MCP/Deepface/data/expression/train/image/01734.jpg,"[56, 45, 122, 129]",3,Happiness,180,270
/mnt/MCP/Deepface/data/expression/train/image/02943.jpg,"[73, 61, 158, 176]",3,Happiness,232,349
/mnt/MCP/Deepface/data/expression/train/image/00912.jpg,"[35, 31, 74, 85]",3,Happiness,117,176
/mnt/MCP/Deepface/data/expression/train/image/03765.jpg,"[61, 44, 124, 135]",4,Sadness,182,273
/mnt/MCP/Deepface/data/expression/train/image/06885.jpg,"[81, 63, 152, 155]",3,Happiness,220,331
/mnt/MCP/Deepface/data/expression/train/image/02827.jpg,"[246, 178, 524, 586]",3,Happiness,810,1216
/mnt/MCP/Deepface/data/expression/train/image/01650.jpg,"[40, 34, 83, 89]",3,Happiness,124,187
/mnt/MCP/Deepface/data/expression/train/image/03601.jpg,"[73, 48, 197, 212]",3,Happiness,277,416
/mnt/MCP/Deepface/data/expression/train/image/00876.jpg,"[32, 30, 56, 59]",3,Happiness,88,133
/mnt/MCP/Deepface/data/expression/train/image/05796.jpg,"[92, 57, 170, 159]",3,Happiness,216,324
/mnt/MCP/Deepface/data/expression/train/image/01980.jpg,"[196, 151, 452, 502]",3,Happiness,667,1001
/mnt/MCP/Deepface/data/expression/train/image/04660.jpg,"[33, 26, 65, 71]",4,Sadness,96,145
/mnt/MCP/Deepface/data/expression/train/image/07817.jpg,"[123, 76, 247, 242]",4,Sadness,326,489
/mnt/MCP/Deepface/data/expression/train/image/05846.jpg,"[170, 144, 353, 365]",4,Sadness,523,784
/mnt/MCP/Deepface/data/expression/train/image/06631.jpg,"[94, 76, 189, 205]",5,Anger,283,424
/mnt/MCP/Deepface/data/expression/train/image/02693.jpg,"[108, 95, 200, 214]",5,Anger,307,460
/mnt/MCP/Deepface/data/expression/train/image/07973.jpg,"[117, 91, 253, 265]",4,Sadness,343,514
/mnt/MCP/Deepface/data/expression/train/image/04704.jpg,"[183, 170, 475, 506]",3,Happiness,730,1095
/mnt/MCP/Deepface/data/expression/train/image/06755.jpg,"[76, 70, 152, 172]",5,Anger,240,360
/mnt/MCP/Deepface/data/expression/train/image/01498.jpg,"[190, 160, 399, 426]",3,Happiness,592,889
/mnt/MCP/Deepface/data/expression/train/image/05922.jpg,"[289, 252, 635, 650]",3,Happiness,945,1418
/mnt/MCP/Deepface/data/expression/train/image/08427.jpg,"[146, 114, 279, 301]",3,Happiness,422,633
/mnt/MCP/Deepface/data/expression/train/image/09719.jpg,"[203, 152, 411, 380]",2,Disgust,578,867
/mnt/MCP/Deepface/data/expression/train/image/08543.jpg,"[105, 102, 211, 241]",4,Sadness,314,471
/mnt/MCP/Deepface/data/expression/train/image/11396.jpg,"[71, 69, 209, 253]",6,Neutral,328,492
/mnt/MCP/Deepface/data/expression/train/image/10260.jpg,"[118, 104, 227, 249]",6,Neutral,354,531
/mnt/MCP/Deepface/data/expression/train/image/12231.jpg,"[127, 114, 287, 308]",6,Neutral,432,648
/mnt/MCP/Deepface/data/expression/train/image/10304.jpg,"[185, 165, 455, 596]",6,Neutral,756,1134
/mnt/MCP/Deepface/data/expression/train/image/05542.jpg,"[415, 349, 1014, 1051]",3,Happiness,1365,2048
/mnt/MCP/Deepface/data/expression/train/image/04718.jpg,"[392, 314, 920, 1056]",5,Anger,1298,1947
/mnt/MCP/Deepface/data/expression/train/image/06749.jpg,"[270, 251, 565, 611]",4,Sadness,847,1270
/mnt/MCP/Deepface/data/expression/train/image/01484.jpg,"[51, 28, 137, 146]",3,Happiness,186,279
/mnt/MCP/Deepface/data/expression/train/image/07513.jpg,"[140, 110, 282, 279]",3,Happiness,391,586
/mnt/MCP/Deepface/data/expression/train/image/05426.jpg,"[224, 213, 659, 718]",4,Sadness,1020,1530
/mnt/MCP/Deepface/data/expression/train/image/07477.jpg,"[417, 366, 888, 971]",5,Anger,1332,1998
/mnt/MCP/Deepface/data/expression/train/image/00416.jpg,"[92, 101, 264, 269]",3,Happiness,374,562
/mnt/MCP/Deepface/data/expression/train/image/06581.jpg,"[151, 167, 368, 463]",2,Disgust,600,900
/mnt/MCP/Deepface/data/expression/train/image/02447.jpg,"[370, 259, 1071, 1219]",3,Happiness,1559,2339
/mnt/MCP/Deepface/data/expression/train/image/01728.jpg,"[55, 57, 114, 138]",3,Happiness,194,291
/mnt/MCP/Deepface/data/expression/train/image/00572.jpg,"[95, 93, 296, 353]",0,Surprise,465,698
/mnt/MCP/Deepface/data/expression/train/image/02523.jpg,"[163, 130, 319, 328]",2,Disgust,469,704
/mnt/MCP/Deepface/data/expression/train/image/06899.jpg,"[251, 226, 543, 578]",4,Sadness,760,1141
/mnt/MCP/Deepface/data/expression/train/image/03779.jpg,"[114, 94, 260, 295]",3,Happiness,403,604
/mnt/MCP/Deepface/data/expression/train/image/09882.jpg,"[355, 323, 740, 787]",6,Neutral,1094,1641
/mnt/MCP/Deepface/data/expression/train/image/11071.jpg,"[37, 26, 83, 88]",6,Neutral,117,176
/mnt/MCP/Deepface/data/expression/train/image/11115.jpg,"[114, 123, 259, 306]",6,Neutral,436,655
/mnt/MCP/Deepface/data/expression/train/image/09636.jpg,"[76, 53, 160, 158]",2,Disgust,211,317
/mnt/MCP/Deepface/data/expression/train/image/08810.jpg,"[275, 134, 639, 646]",4,Sadness,795,1192
/mnt/MCP/Deepface/data/expression/train/image/08508.jpg,"[204, 177, 427, 467]",3,Happiness,631,946
/mnt/MCP/Deepface/data/expression/train/image/09752.jpg,"[63, 60, 118, 137]",6,Neutral,188,283
/mnt/MCP/Deepface/data/expression/train/image/10187.jpg,"[211, 198, 491, 557]",6,Neutral,746,1119
/mnt/MCP/Deepface/data/expression/train/image/08974.jpg,"[147, 119, 303, 328]",3,Happiness,449,674
/mnt/MCP/Deepface/data/expression/train/image/01607.jpg,"[36, 29, 100, 122]",3,Happiness,158,238
/mnt/MCP/Deepface/data/expression/train/image/07790.jpg,"[117, 113, 299, 328]",3,Happiness,439,659
/mnt/MCP/Deepface/data/expression/train/image/02870.jpg,"[64, 39, 134, 135]",3,Happiness,182,273
/mnt/MCP/Deepface/data/expression/train/image/00821.jpg,"[198, 193, 418, 487]",4,Sadness,656,984
/mnt/MCP/Deepface/data/expression/train/image/03656.jpg,"[27, 26, 68, 76]",3,Happiness,94,141
/mnt/MCP/Deepface/data/expression/train/image/02914.jpg,"[197, 137, 370, 396]",0,Surprise,600,900
/mnt/MCP/Deepface/data/expression/train/image/00539.jpg,"[112, 90, 211, 232]",0,Surprise,324,486
/mnt/MCP/Deepface/data/expression/train/image/04883.jpg,"[86, 70, 187, 205]",4,Sadness,268,403
/mnt/MCP/Deepface/data/expression/train/image/01763.jpg,"[59, 39, 148, 148]",3,Happiness,202,304
/mnt/MCP/Deepface/data/expression/train/image/03732.jpg,"[244, 171, 573, 653]",3,Happiness,870,1305
/mnt/MCP/Deepface/data/expression/train/image/02568.jpg,"[42, 38, 90, 100]",3,Happiness,141,212
/mnt/MCP/Deepface/data/expression/train/image/00945.jpg,"[169, 135, 374, 395]",3,Happiness,540,810
/mnt/MCP/Deepface/data/expression/train/image/04753.jpg,"[65, 56, 133, 148]",5,Anger,201,302
/mnt/MCP/Deepface/data/expression/train/image/05509.jpg,"[196, 137, 381, 422]",5,Anger,508,763
/mnt/MCP/Deepface/data/expression/train/image/07924.jpg,"[82, 77, 176, 193]",3,Happiness,264,396
/mnt/MCP/Deepface/data/expression/train/image/05975.jpg,"[52, 39, 105, 112]",3,Happiness,148,223
/mnt/MCP/Deepface/data/expression/train/image/00695.jpg,"[24, 19, 59, 61]",3,Happiness,83,124
/mnt/MCP/Deepface/data/expression/train/image/07558.jpg,"[176, 165, 359, 423]",5,Anger,590,885
/mnt/MCP/Deepface/data/expression/train/image/06702.jpg,"[163, 137, 342, 367]",0,Surprise,508,763
/mnt/MCP/Deepface/data/expression/train/image/07840.jpg,"[207, 183, 391, 420]",3,Happiness,606,909
/mnt/MCP/Deepface/data/expression/train/image/04637.jpg,"[229, 76, 750, 710]",0,Surprise,918,1377
/mnt/MCP/Deepface/data/expression/train/image/06666.jpg,"[102, 85, 204, 231]",4,Sadness,315,473
/mnt/MCP/Deepface/data/expression/train/image/03986.jpg,"[164, 166, 350, 407]",3,Happiness,564,846
/mnt/MCP/Deepface/data/expression/train/image/05811.jpg,"[433, 322, 946, 996]",3,Happiness,1317,1976
/mnt/MCP/Deepface/data/expression/train/image/07160.jpg,"[77, 67, 152, 167]",0,Surprise,218,327
/mnt/MCP/Deepface/data/expression/train/image/05131.jpg,"[127, 64, 282, 271]",3,Happiness,388,582
/mnt/MCP/Deepface/data/expression/train/image/07004.jpg,"[81, 63, 163, 179]",0,Surprise,240,360
/mnt/MCP/Deepface/data/expression/train/image/01193.jpg,"[189, 136, 421, 428]",3,Happiness,571,857
/mnt/MCP/Deepface/data/expression/train/image/05055.jpg,"[374, 342, 876, 896]",0,Surprise,1165,1747
/mnt/MCP/Deepface/data/expression/train/image/02398.jpg,"[20, 21, 45, 48]",3,Happiness,70,107
/mnt/MCP/Deepface/data/expression/train/image/02034.jpg,"[62, 63, 138, 154]",3,Happiness,213,320
/mnt/MCP/Deepface/data/expression/train/image/00065.jpg,"[44, 34, 83, 86]",3,Happiness,120,180
/mnt/MCP/Deepface/data/expression/train/image/02150.jpg,"[118, 126, 289, 348]",3,Happiness,482,723
/mnt/MCP/Deepface/data/expression/train/image/06096.jpg,"[242, 225, 669, 818]",0,Surprise,929,1394
/mnt/MCP/Deepface/data/expression/train/image/00101.jpg,"[129, 145, 392, 457]",4,Sadness,656,984
/mnt/MCP/Deepface/data/expression/train/image/11681.jpg,"[106, 78, 225, 234]",6,Neutral,297,446
/mnt/MCP/Deepface/data/expression/train/image/08054.jpg,"[367, 311, 1326, 1578]",5,Anger,1795,2692
/mnt/MCP/Deepface/data/expression/train/image/08130.jpg,"[68, 68, 160, 181]",3,Happiness,247,370
/mnt/MCP/Deepface/data/expression/train/image/11835.jpg,"[88, 68, 182, 191]",6,Neutral,259,388
/mnt/MCP/Deepface/data/expression/train/image/11449.jpg,"[308, 237, 638, 700]",6,Neutral,955,1432
/mnt/MCP/Deepface/data/expression/train/image/10613.jpg,"[37, 33, 76, 82]",6,Neutral,117,176
/mnt/MCP/Deepface/data/expression/train/image/11951.jpg,"[73, 35, 201, 208]",6,Neutral,266,400
/mnt/MCP/Deepface/data/expression/train/image/10777.jpg,"[52, 45, 119, 127]",6,Neutral,174,261
/mnt/MCP/Deepface/data/expression/train/image/03225.jpg,"[96, 78, 215, 250]",0,Surprise,309,464
/mnt/MCP/Deepface/data/expression/train/image/01274.jpg,"[88, 65, 164, 167]",4,Sadness,223,334
/mnt/MCP/Deepface/data/expression/train/image/03341.jpg,"[55, 43, 114, 110]",3,Happiness,158,237
/mnt/MCP/Deepface/data/expression/train/image/07287.jpg,"[306, 202, 617, 686]",4,Sadness,892,1339
/mnt/MCP/Deepface/data/expression/train/image/01310.jpg,"[112, 116, 269, 333]",2,Disgust,432,648
/mnt/MCP/Deepface/data/expression/train/image/06371.jpg,"[139, 92, 272, 294]",4,Sadness,423,635
/mnt/MCP/Deepface/data/expression/train/image/04320.jpg,"[90, 76, 187, 201]",2,Disgust,280,421
/mnt/MCP/Deepface/data/expression/train/image/06215.jpg,"[31, 25, 61, 67]",3,Happiness,93,140
/mnt/MCP/Deepface/data/expression/train/image/00382.jpg,"[102, 93, 214, 234]",4,Sadness,326,489
/mnt/MCP/Deepface/data/expression/train/image/03189.jpg,"[162, 98, 362, 356]",3,Happiness,475,712
/mnt/MCP/Deepface/data/expression/train/image/04244.jpg,"[245, 224, 521, 588]",3,Happiness,792,1188
/mnt/MCP/Deepface/data/expression/train/image/10658.jpg,"[165, 172, 376, 347]",6,Neutral,509,762
/mnt/MCP/Deepface/data/expression/train/image/11402.jpg,"[37, 31, 64, 68]",6,Neutral,98,147
/mnt/MCP/Deepface/data/expression/train/image/11566.jpg,"[50, 48, 112, 135]",6,Neutral,180,270
/mnt/MCP/Deepface/data/expression/train/image/10490.jpg,"[86, 67, 177, 186]",6,Neutral,259,388
/mnt/MCP/Deepface/data/expression/train/image/09245.jpg,"[282, 251, 554, 553]",1,Fear,820,1231
/mnt/MCP/Deepface/data/expression/train/image/09321.jpg,"[329, 227, 722, 763]",1,Fear,1087,1630
/mnt/MCP/Deepface/data/expression/train/image/10988.jpg,"[140, 117, 263, 280]",6,Neutral,403,604
/mnt/MCP/Deepface/data/expression/train/image/09100.jpg,"[345, 259, 689, 717]",0,Surprise,972,1458
/mnt/MCP/Deepface/data/expression/train/image/11897.jpg,"[187, 173, 386, 410]",6,Neutral,579,869
/mnt/MCP/Deepface/data/expression/train/image/09064.jpg,"[195, 160, 391, 428]",3,Happiness,607,910
/mnt/MCP/Deepface/data/expression/train/image/11747.jpg,"[55, 43, 100, 105]",6,Neutral,146,219
/mnt/MCP/Deepface/data/expression/train/image/08192.jpg,"[63, 63, 175, 212]",0,Surprise,252,378
/mnt/MCP/Deepface/data/expression/train/image/10961.jpg,"[173, 134, 372, 370]",6,Neutral,516,774
/mnt/MCP/Deepface/data/expression/train/image/11623.jpg,"[74, 77, 159, 178]",6,Neutral,253,379
/mnt/MCP/Deepface/data/expression/train/image/10479.jpg,"[68, 63, 134, 147]",6,Neutral,213,320
/mnt/MCP/Deepface/data/expression/train/image/10805.jpg,"[48, 47, 109, 128]",6,Neutral,177,266
/mnt/MCP/Deepface/data/expression/train/image/04065.jpg,"[218, 160, 436, 454]",3,Happiness,624,936
/mnt/MCP/Deepface/data/expression/train/image/06034.jpg,"[371, 291, 804, 888]",0,Surprise,1173,1760
/mnt/MCP/Deepface/data/expression/train/image/02096.jpg,"[44, 45, 114, 148]",5,Anger,187,280
/mnt/MCP/Deepface/data/expression/train/image/04101.jpg,"[372, 300, 765, 860]",0,Surprise,1152,1728
/mnt/MCP/Deepface/data/expression/train/image/06150.jpg,"[142, 149, 326, 398]",3,Happiness,532,799
/mnt/MCP/Deepface/data/expression/train/image/01131.jpg,"[101, 84, 221, 243]",0,Surprise,326,489
/mnt/MCP/Deepface/data/expression/train/image/03160.jpg,"[273, 185, 618, 685]",3,Happiness,902,1354
/mnt/MCP/Deepface/data/expression/train/image/06398.jpg,"[378, 309, 929, 972]",3,Happiness,1279,1919
/mnt/MCP/Deepface/data/expression/train/image/01055.jpg,"[57, 52, 115, 125]",2,Disgust,165,248
/mnt/MCP/Deepface/data/expression/train/image/03004.jpg,"[40, 29, 99, 100]",2,Disgust,134,202
/mnt/MCP/Deepface/data/expression/train/image/05193.jpg,"[270, 214, 660, 743]",0,Surprise,984,1477
/mnt/MCP/Deepface/data/expression/train/image/10556.jpg,"[89, 83, 213, 251]",6,Neutral,344,516
/mnt/MCP/Deepface/data/expression/train/image/09383.jpg,"[69, 57, 221, 253]",1,Fear,306,460
/mnt/MCP/Deepface/data/expression/train/image/10432.jpg,"[177, 158, 341, 374]",6,Neutral,525,788
/mnt/MCP/Deepface/data/expression/train/image/11668.jpg,"[31, 28, 69, 77]",6,Neutral,108,162
/mnt/MCP/Deepface/data/expression/train/image/08311.jpg,"[170, 123, 414, 411]",4,Sadness,546,819
/mnt/MCP/Deepface/data/expression/train/image/08275.jpg,"[163, 141, 313, 350]",4,Sadness,504,756
/mnt/MCP/Deepface/data/expression/train/image/00320.jpg,"[197, 175, 322, 334]",3,Happiness,484,727
/mnt/MCP/Deepface/data/expression/train/image/02371.jpg,"[145, 117, 319, 328]",3,Happiness,441,662
/mnt/MCP/Deepface/data/expression/train/image/00244.jpg,"[201, 152, 418, 434]",3,Happiness,628,943
/mnt/MCP/Deepface/data/expression/train/image/07189.jpg,"[182, 118, 412, 407]",4,Sadness,530,795
/mnt/MCP/Deepface/data/expression/train/image/02215.jpg,"[55, 48, 116, 126]",3,Happiness,172,259
/mnt/MCP/Deepface/data/expression/train/image/04382.jpg,"[223, 175, 472, 480]",3,Happiness,643,964
/mnt/MCP/Deepface/data/expression/train/image/05274.jpg,"[305, 260, 750, 853]",3,Happiness,1078,1617
/mnt/MCP/Deepface/data/expression/train/image/07225.jpg,"[234, 208, 532, 609]",4,Sadness,800,1200
/mnt/MCP/Deepface/data/expression/train/image/03287.jpg,"[231, 204, 555, 626]",3,Happiness,811,1216
/mnt/MCP/Deepface/data/expression/train/image/05310.jpg,"[729, 438, 1108, 848]",3,Happiness,1182,1773
/mnt/MCP/Deepface/data/expression/train/image/07341.jpg,"[138, 125, 337, 381]",5,Anger,471,706
/mnt/MCP/Deepface/data/expression/train/image/06447.jpg,"[182, 160, 426, 477]",4,Sadness,625,938
/mnt/MCP/Deepface/data/expression/train/image/04416.jpg,"[333, 256, 634, 671]",3,Happiness,914,1371
/mnt/MCP/Deepface/data/expression/train/image/02581.jpg,"[58, 47, 116, 128]",3,Happiness,175,262
/mnt/MCP/Deepface/data/expression/train/image/06523.jpg,"[45, 36, 90, 102]",5,Anger,127,190
/mnt/MCP/Deepface/data/expression/train/image/07779.jpg,"[235, 198, 471, 539]",0,Surprise,765,1147
/mnt/MCP/Deepface/data/expression/train/image/02899.jpg,"[108, 98, 246, 294]",3,Happiness,386,579
/mnt/MCP/Deepface/data/expression/train/image/05728.jpg,"[175, 128, 378, 420]",3,Happiness,585,877
/mnt/MCP/Deepface/data/expression/train/image/04572.jpg,"[89, 78, 225, 248]",0,Surprise,313,469
/mnt/MCP/Deepface/data/expression/train/image/05484.jpg,"[71, 55, 152, 151]",3,Happiness,204,306
/mnt/MCP/Deepface/data/expression/train/image/02749.jpg,"[66, 62, 133, 147]",3,Happiness,206,309
/mnt/MCP/Deepface/data/expression/train/image/03513.jpg,"[177, 128, 343, 358]",3,Happiness,495,743
/mnt/MCP/Deepface/data/expression/train/image/01542.jpg,"[62, 41, 122, 128]",3,Happiness,172,259
/mnt/MCP/Deepface/data/expression/train/image/00718.jpg,"[28, 22, 60, 63]",3,Happiness,86,129
/mnt/MCP/Deepface/data/expression/train/image/03477.jpg,"[118, 99, 284, 278]",3,Happiness,397,596
/mnt/MCP/Deepface/data/expression/train/image/01426.jpg,"[30, 25, 59, 62]",3,Happiness,88,133
/mnt/MCP/Deepface/data/expression/train/image/09573.jpg,"[246, 224, 519, 580]",2,Disgust,787,1180
/mnt/MCP/Deepface/data/expression/train/image/08729.jpg,"[59, 31, 137, 139]",0,Surprise,194,291
/mnt/MCP/Deepface/data/expression/train/image/11098.jpg,"[361, 306, 724, 774]",6,Neutral,1096,1645
/mnt/MCP/Deepface/data/expression/train/image/09417.jpg,"[46, 36, 80, 86]",2,Disgust,114,172
/mnt/MCP/Deepface/data/expression/train/image/11334.jpg,"[44, 29, 85, 88]",6,Neutral,117,176
/mnt/MCP/Deepface/data/expression/train/image/08485.jpg,"[394, 332, 798, 891]",5,Anger,1178,1767
/mnt/MCP/Deepface/data/expression/train/image/11250.jpg,"[38, 44, 96, 107]",6,Neutral,134,201
/mnt/MCP/Deepface/data/expression/train/image/03558.jpg,"[138, 118, 367, 437]",3,Happiness,578,867
/mnt/MCP/Deepface/data/expression/train/image/04695.jpg,"[308, 173, 710, 779]",4,Sadness,1022,1533
/mnt/MCP/Deepface/data/expression/train/image/01975.jpg,"[46, 36, 104, 114]",4,Sadness,146,220
/mnt/MCP/Deepface/data/expression/train/image/02702.jpg,"[190, 134, 381, 410]",3,Happiness,532,799
/mnt/MCP/Deepface/data/expression/train/image/00753.jpg,"[78, 65, 137, 146]",0,Surprise,211,316
/mnt/MCP/Deepface/data/expression/train/image/03924.jpg,"[38, 31, 85, 96]",0,Surprise,122,184
/mnt/MCP/Deepface/data/expression/train/image/01509.jpg,"[42, 41, 117, 143]",3,Happiness,192,288
/mnt/MCP/Deepface/data/expression/train/image/07986.jpg,"[193, 177, 399, 449]",0,Surprise,600,900
/mnt/MCP/Deepface/data/expression/train/image/02666.jpg,"[28, 29, 58, 63]",3,Happiness,88,132
/mnt/MCP/Deepface/data/expression/train/image/01811.jpg,"[103, 61, 300, 330]",4,Sadness,412,618
/mnt/MCP/Deepface/data/expression/train/image/03840.jpg,"[71, 58, 149, 152]",2,Disgust,211,316
/mnt/MCP/Deepface/data/expression/train/image/00637.jpg,"[45, 38, 83, 93]",0,Surprise,129,194
/mnt/MCP/Deepface/data/expression/train/image/04821.jpg,"[28, 26, 56, 63]",3,Happiness,88,133
/mnt/MCP/Deepface/data/expression/train/image/07656.jpg,"[122, 94, 336, 377]",3,Happiness,463,694
/mnt/MCP/Deepface/data/expression/train/image/05607.jpg,"[20, 14, 46, 47]",3,Happiness,69,104
/mnt/MCP/Deepface/data/expression/train/image/06870.jpg,"[457, 292, 948, 960]",4,Sadness,1252,1878
/mnt/MCP/Deepface/data/expression/train/image/03790.jpg,"[259, 187, 514, 566]",0,Surprise,765,1148
/mnt/MCP/Deepface/data/expression/train/image/07732.jpg,"[71, 65, 156, 176]",3,Happiness,242,363
/mnt/MCP/Deepface/data/expression/train/image/04945.jpg,"[93, 70, 264, 290]",4,Sadness,357,535
/mnt/MCP/Deepface/data/expression/train/image/06568.jpg,"[267, 207, 542, 584]",4,Sadness,804,1206
/mnt/MCP/Deepface/data/expression/train/image/04539.jpg,"[450, 420, 1042, 1189]",3,Happiness,1503,2255
/mnt/MCP/Deepface/data/expression/train/image/06914.jpg,"[144, 42, 324, 301]",3,Happiness,403,605
/mnt/MCP/Deepface/data/expression/train/image/05763.jpg,"[74, 77, 244, 228]",3,Happiness,316,474
/mnt/MCP/Deepface/data/expression/train/image/00883.jpg,"[284, 195, 587, 579]",3,Happiness,794,1191
/mnt/MCP/Deepface/data/expression/train/image/12174.jpg,"[272, 254, 537, 575]",6,Neutral,859,1288
/mnt/MCP/Deepface/data/expression/train/image/10125.jpg,"[66, 50, 125, 131]",6,Neutral,177,266
/mnt/MCP/Deepface/data/expression/train/image/12010.jpg,"[202, 197, 562, 674]",6,Neutral,837,1256
/mnt/MCP/Deepface/data/expression/train/image/09694.jpg,"[135, 110, 279, 304]",2,Disgust,414,621
/mnt/MCP/Deepface/data/expression/train/image/10041.jpg,"[220, 167, 438, 460]",6,Neutral,631,946
/mnt/MCP/Deepface/data/expression/train/image/09944.jpg,"[381, 223, 729, 735]",6,Neutral,950,1425
/mnt/MCP/Deepface/data/expression/train/image/08762.jpg,"[67, 67, 157, 174]",3,Happiness,240,360
/mnt/MCP/Deepface/data/expression/train/image/09538.jpg,"[53, 36, 105, 106]",2,Disgust,139,208
/mnt/MCP/Deepface/data/expression/train/image/10289.jpg,"[49, 58, 93, 95]",6,Neutral,133,200
/mnt/MCP/Deepface/data/expression/train/image/09820.jpg,"[70, 58, 140, 147]",6,Neutral,211,317
/mnt/MCP/Deepface/data/expression/train/image/08606.jpg,"[174, 158, 359, 388]",3,Happiness,542,813
/mnt/MCP/Deepface/data/expression/train/image/08244.jpg,"[189, 158, 360, 409]",4,Sadness,586,880
/mnt/MCP/Deepface/data/expression/train/image/11491.jpg,"[37, 31, 68, 75]",6,Neutral,108,162
/mnt/MCP/Deepface/data/expression/train/image/08320.jpg,"[54, 47, 108, 115]",3,Happiness,168,252
/mnt/MCP/Deepface/data/expression/train/image/11989.jpg,"[83, 72, 183, 194]",6,Neutral,261,392
/mnt/MCP/Deepface/data/expression/train/image/11659.jpg,"[84, 69, 181, 191]",6,Neutral,259,388
/mnt/MCP/Deepface/data/expression/train/image/10403.jpg,"[39, 36, 77, 84]",6,Neutral,113,169
/mnt/MCP/Deepface/data/expression/train/image/10567.jpg,"[134, 122, 352, 365]",6,Neutral,490,735
/mnt/MCP/Deepface/data/expression/train/image/05321.jpg,"[182, 165, 352, 379]",3,Happiness,598,898
/mnt/MCP/Deepface/data/expression/train/image/07370.jpg,"[302, 204, 657, 684]",1,Fear,981,1472
/mnt/MCP/Deepface/data/expression/train/image/05245.jpg,"[410, 346, 858, 938]",3,Happiness,1238,1857
/mnt/MCP/Deepface/data/expression/train/image/02188.jpg,"[31, 30, 64, 73]",0,Surprise,100,151
/mnt/MCP/Deepface/data/expression/train/image/07214.jpg,"[37, 32, 66, 72]",3,Happiness,100,151
/mnt/MCP/Deepface/data/expression/train/image/01383.jpg,"[398, 378, 899, 950]",4,Sadness,1310,1965
/mnt/MCP/Deepface/data/expression/train/image/00275.jpg,"[61, 52, 119, 127]",3,Happiness,180,270
/mnt/MCP/Deepface/data/expression/train/image/02224.jpg,"[32, 31, 66, 74]",3,Happiness,103,154
/mnt/MCP/Deepface/data/expression/train/image/06286.jpg,"[38, 42, 81, 105]",5,Anger,139,208
/mnt/MCP/Deepface/data/expression/train/image/00311.jpg,"[79, 64, 145, 156]",3,Happiness,216,324
/mnt/MCP/Deepface/data/expression/train/image/02340.jpg,"[246, 216, 478, 510]",3,Happiness,717,1076
/mnt/MCP/Deepface/data/expression/train/image/10448.jpg,"[131, 107, 276, 289]",6,Neutral,399,599
/mnt/MCP/Deepface/data/expression/train/image/11612.jpg,"[54, 45, 109, 121]",6,Neutral,168,252
/mnt/MCP/Deepface/data/expression/train/image/10834.jpg,"[184, 135, 354, 375]",6,Neutral,508,763
/mnt/MCP/Deepface/data/expression/train/image/11776.jpg,"[155, 105, 324, 323]",6,Neutral,424,637
/mnt/MCP/Deepface/data/expression/train/image/10950.jpg,"[55, 49, 119, 134]",6,Neutral,177,266
/mnt/MCP/Deepface/data/expression/train/image/09055.jpg,"[182, 147, 475, 487]",4,Sadness,690,1035
/mnt/MCP/Deepface/data/expression/train/image/10680.jpg,"[372, 406, 723, 873]",6,Neutral,1134,1701
/mnt/MCP/Deepface/data/expression/train/image/09131.jpg,"[313, 274, 719, 804]",4,Sadness,1085,1628
/mnt/MCP/Deepface/data/expression/train/image/01064.jpg,"[185, 185, 350, 382]",5,Anger,542,813
/mnt/MCP/Deepface/data/expression/train/image/03035.jpg,"[52, 49, 104, 113]",3,Happiness,165,248
/mnt/MCP/Deepface/data/expression/train/image/07097.jpg,"[175, 131, 337, 348]",3,Happiness,470,706
/mnt/MCP/Deepface/data/expression/train/image/01100.jpg,"[222, 198, 568, 607]",4,Sadness,797,1195
/mnt/MCP/Deepface/data/expression/train/image/03151.jpg,"[224, 197, 535, 583]",4,Sadness,774,1162
/mnt/MCP/Deepface/data/expression/train/image/04130.jpg,"[24, 22, 46, 52]",5,Anger,72,108
/mnt/MCP/Deepface/data/expression/train/image/06161.jpg,"[48, 45, 134, 143]",3,Happiness,183,275
/mnt/MCP/Deepface/data/expression/train/image/03399.jpg,"[119, 87, 225, 231]",3,Happiness,321,482
/mnt/MCP/Deepface/data/expression/train/image/04054.jpg,"[187, 198, 439, 533]",0,Surprise,700,1051
/mnt/MCP/Deepface/data/expression/train/image/06005.jpg,"[288, 282, 699, 789]",4,Sadness,1067,1601
/mnt/MCP/Deepface/data/expression/train/image/00192.jpg,"[69, 56, 160, 177]",3,Happiness,235,352
/mnt/MCP/Deepface/data/expression/train/image/04974.jpg,"[504, 271, 1058, 1068]",5,Anger,1312,1969
/mnt/MCP/Deepface/data/expression/train/image/06559.jpg,"[104, 65, 219, 217]",0,Surprise,285,428
/mnt/MCP/Deepface/data/expression/train/image/01694.jpg,"[259, 162, 577, 576]",3,Happiness,769,1154
/mnt/MCP/Deepface/data/expression/train/image/07703.jpg,"[387, 373, 845, 935]",4,Sadness,1269,1904
